MFR URL,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,With,Standard/Approvals,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,UNSPSC,Warranty,Selling Qty,Selling UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,Specification Sheet,Discontinued,Actual Image (Yes/No)
,AGB15516AW,Building Materials,Decking & Railing,Composite & PVC Decking,AGB15516AW,AGB15516AW,1x6-16' American Walnut Groove - Landmark Azek PVC Decking,TIMBERTECH,,Parksite (6151),The AZEK Company,TIMBERTECH®,Vintage Collection®,AGB15516AW,Building Materials > Decking & Railing > Composite & PVC Decking > Deck Boards & Fascia,"The Azek Company Timbertech, 1X6, 16' American Walnut Groove, Landmark Azek Pvc",1X6-16' AMERICAN WALNUT GROOVE -,Timbertech® Agb15516Aw 1X6-16' American Walnut Groove - Landmark Azek Pvc Decking,"TIMBERTECH®, 1x6-16' American Walnut Groove - Landmark Azek PVC Decking, Part Number: AGB15516AW, Dimensions: 1 in x 6-16 in, Material: PVC, Product Line / Series: Landmark Collection",Timbertech® Agb15516Aw 1X6-16' American Walnut Groove - Landmark Azek Pvc Decking,"TIMBERTECH®, 1x6-16' American Walnut Groove - Landmark Azek PVC Decking, Part Number: AGB15516AW, Dimensions: 1 in x 6-16 in, Material: PVC, Product Line / Series: Landmark Collection",Dimensions: 1 in x 6-16 in,Material: PVC,Product Line / Series: Landmark Collection,,,,Deck Boards & Fascia,Dimensions,1 in x 6-16 in,,Material,PVC,,Product Line / Series,Landmark Collection,,,,30151508,,1,EA,TIMBERTECH_AGB15516AW.jpg,TIMBERTECH_AGB15516AW_1.jpg,TIMBERTECH_AGB15516AW_2.jpg,TIMBERTECH_AGB15516AW_3.jpg,TIMBERTECH_AGB15516AW_4.jpg,TIMBERTECH_AGB15516AW_Specification_Sheet.pdf,No,Yes
,AGB15520AW,Building Materials,Decking & Railing,Composite & PVC Decking,AGB15520AW,AGB15520AW,1x6-20' American Walnut Groove - Landmark Azek PVC Decking,TIMBERTECH,,Parksite (6151),The AZEK Company,TIMBERTECH®,Vintage Collection®,AGB15520AW,Building Materials > Decking & Railing > Composite & PVC Decking > Deck Boards & Fascia,"The Azek Company Timbertech, 1X6, 20' American Walnut Groove, Landmark Azek Pvc",1X6-20' AMERICAN WALNUT GROOVE -,Timbertech® Agb15520Aw 1X6-20' American Walnut Groove - Landmark Azek Pvc Decking,"TIMBERTECH®, 1x6-20' American Walnut Groove - Landmark Azek PVC Decking, Part Number: AGB15520AW, Dimensions: 1 in x 6-20 in, Material: PVC, Product Line / Series: Landmark Collection",Timbertech® Agb15520Aw 1X6-20' American Walnut Groove - Landmark Azek Pvc Decking,"TIMBERTECH®, 1x6-20' American Walnut Groove - Landmark Azek PVC Decking, Part Number: AGB15520AW, Dimensions: 1 in x 6-20 in, Material: PVC, Product Line / Series: Landmark Collection",Dimensions: 1 in x 6-20 in,Material: PVC,Product Line / Series: Landmark Collection,,,,Deck Boards & Fascia,Dimensions,1 in x 6-20 in,,Material,PVC,,Product Line / Series,Landmark Collection,,,,30151508,,1,EA,TIMBERTECH_AGB15520AW.jpg,TIMBERTECH_AGB15520AW_1.jpg,TIMBERTECH_AGB15520AW_2.jpg,TIMBERTECH_AGB15520AW_3.jpg,TIMBERTECH_AGB15520AW_4.jpg,TIMBERTECH_AGB15520AW_Specification_Sheet.pdf,No,Yes
,AGB15512CG,Building Materials,Decking & Railing,Composite & PVC Decking,AGB15512CG,AGB15512CG,1x6-12' Castle Gate Grooved - Landmark Azek PVC Decking,TIMBERTECH,,Parksite (6151),The AZEK Company,TIMBERTECH®,Vintage Collection®,AGB15512CG,Building Materials > Decking & Railing > Composite & PVC Decking > Deck Boards & Fascia,"The Azek Company Timbertech, 1X6, 12' Castle Gate Grooved, Landmark Azek Pvc",1X6-12' CASTLE GATE GROOVED - LANDMARK,Timbertech® Agb15512Cg 1X6-12' Castle Gate Grooved - Landmark Azek Pvc Decking,"TIMBERTECH®, 1x6-12' Castle Gate Grooved - Landmark Azek PVC Decking, Part Number: AGB15512CG, Dimensions: 1 in x 6-12 in, Material: PVC, Product Line / Series: Landmark Collection",Timbertech® Agb15512Cg 1X6-12' Castle Gate Grooved - Landmark Azek Pvc Decking,"TIMBERTECH®, 1x6-12' Castle Gate Grooved - Landmark Azek PVC Decking, Part Number: AGB15512CG, Dimensions: 1 in x 6-12 in, Material: PVC, Product Line / Series: Landmark Collection",Dimensions: 1 in x 6-12 in,Material: PVC,Product Line / Series: Landmark Collection,,,,Deck Boards & Fascia,Dimensions,1 in x 6-12 in,,Material,PVC,,Product Line / Series,Landmark Collection,,,,30151508,,1,EA,TIMBERTECH_AGB15512CG.jpg,TIMBERTECH_AGB15512CG_1.jpg,TIMBERTECH_AGB15512CG_2.jpg,TIMBERTECH_AGB15512CG_3.jpg,TIMBERTECH_AGB15512CG_4.jpg,TIMBERTECH_AGB15512CG_Specification_Sheet.pdf,No,Yes
,AGB15516CG,Building Materials,Decking & Railing,Composite & PVC Decking,AGB15516CG,AGB15516CG,1x6-16' Castle Gate Grooved - Landmark Azek PVC Decking,TIMBERTECH,,Parksite (6151),The AZEK Company,TIMBERTECH®,Vintage Collection®,AGB15516CG,Building Materials > Decking & Railing > Composite & PVC Decking > Deck Boards & Fascia,"The Azek Company Timbertech, 1X6, 16' Castle Gate Grooved, Landmark Azek Pvc",1X6-16' CASTLE GATE GROOVED - LANDMARK,Timbertech® Agb15516Cg 1X6-16' Castle Gate Grooved - Landmark Azek Pvc Decking,"TIMBERTECH®, 1x6-16' Castle Gate Grooved - Landmark Azek PVC Decking, Part Number: AGB15516CG, Dimensions: 1 in x 6-16 in, Material: PVC, Product Line / Series: Landmark Collection",Timbertech® Agb15516Cg 1X6-16' Castle Gate Grooved - Landmark Azek Pvc Decking,"TIMBERTECH®, 1x6-16' Castle Gate Grooved - Landmark Azek PVC Decking, Part Number: AGB15516CG, Dimensions: 1 in x 6-16 in, Material: PVC, Product Line / Series: Landmark Collection",Dimensions: 1 in x 6-16 in,Material: PVC,Product Line / Series: Landmark Collection,,,,Deck Boards & Fascia,Dimensions,1 in x 6-16 in,,Material,PVC,,Product Line / Series,Landmark Collection,,,,30151508,,1,EA,TIMBERTECH_AGB15516CG.jpg,TIMBERTECH_AGB15516CG_1.jpg,TIMBERTECH_AGB15516CG_2.jpg,TIMBERTECH_AGB15516CG_3.jpg,TIMBERTECH_AGB15516CG_4.jpg,TIMBERTECH_AGB15516CG_Specification_Sheet.pdf,No,Yes
,AGB15520CG,Building Materials,Decking & Railing,Composite & PVC Decking,AGB15520CG,AGB15520CG,1x6-20' Castle Gate Grooved - Landmark Azek PVC Decking,TIMBERTECH,,Parksite (6151),The AZEK Company,TIMBERTECH®,Vintage Collection®,AGB15520CG,Building Materials > Decking & Railing > Composite & PVC Decking > Deck Boards & Fascia,"The Azek Company Timbertech, 1X6, 20' Castle Gate Grooved, Landmark Azek Pvc",1X6-20' CASTLE GATE GROOVED - LANDMARK,Timbertech® Agb15520Cg 1X6-20' Castle Gate Grooved - Landmark Azek Pvc Decking,"TIMBERTECH®, 1x6-20' Castle Gate Grooved - Landmark Azek PVC Decking, Part Number: AGB15520CG, Dimensions: 1 in x 6-20 in, Material: PVC, Product Line / Series: Landmark Collection",Timbertech® Agb15520Cg 1X6-20' Castle Gate Grooved - Landmark Azek Pvc Decking,"TIMBERTECH®, 1x6-20' Castle Gate Grooved - Landmark Azek PVC Decking, Part Number: AGB15520CG, Dimensions: 1 in x 6-20 in, Material: PVC, Product Line / Series: Landmark Collection",Dimensions: 1 in x 6-20 in,Material: PVC,Product Line / Series: Landmark Collection,,,,Deck Boards & Fascia,Dimensions,1 in x 6-20 in,,Material,PVC,,Product Line / Series,Landmark Collection,,,,30151508,,1,EA,TIMBERTECH_AGB15520CG.jpg,TIMBERTECH_AGB15520CG_1.jpg,TIMBERTECH_AGB15520CG_2.jpg,TIMBERTECH_AGB15520CG_3.jpg,TIMBERTECH_AGB15520CG_4.jpg,TIMBERTECH_AGB15520CG_Specification_Sheet.pdf,No,Yes
,AGB15512FW,Building Materials,Decking & Railing,Composite & PVC Decking,AGB15512FW,AGB15512FW,1x6-12' French White Oak Groov - Landmark Azek PVC Decking,TIMBERTECH,,Parksite (6151),The AZEK Company,TIMBERTECH®,Vintage Collection®,AGB15512FW,Building Materials > Decking & Railing > Composite & PVC Decking > Deck Boards & Fascia,"The Azek Company Timbertech, 1X6, 12' French White Oak Groov, Landmark Azek Pvc",1X6-12' FRENCH WHITE OAK GROOV -,Timbertech® Agb15512Fw 1X6-12' French White Oak Groov - Landmark Azek Pvc Decking,"TIMBERTECH®, 1x6-12' French White Oak Groov - Landmark Azek PVC Decking, Part Number: AGB15512FW, Dimensions: 1 in x 6-12 in, Finish / Color: White, Material: PVC, Product Line / Series: Landmark Collection",Timbertech® Agb15512Fw 1X6-12' French White Oak Groov - Landmark Azek Pvc Decking,"TIMBERTECH®, 1x6-12' French White Oak Groov - Landmark Azek PVC Decking, Part Number: AGB15512FW, Dimensions: 1 in x 6-12 in, Finish / Color: White, Material: PVC, Product Line / Series: Landmark Collection",Dimensions: 1 in x 6-12 in,Finish / Color: White,Material: PVC,Product Line / Series: Landmark Collection,,,Deck Boards & Fascia,Dimensions,1 in x 6-12 in,,Finish / Color,White,,Material,PVC,,Product Line / Series,Landmark Collection,30151508,,1,EA,TIMBERTECH_AGB15512FW.jpg,TIMBERTECH_AGB15512FW_1.jpg,TIMBERTECH_AGB15512FW_2.jpg,TIMBERTECH_AGB15512FW_3.jpg,TIMBERTECH_AGB15512FW_4.jpg,TIMBERTECH_AGB15512FW_Specification_Sheet.pdf,No,Yes
,AGB15516FW,Building Materials,Decking & Railing,Composite & PVC Decking,AGB15516FW,AGB15516FW,1x6-16' French White Oak Groov - Landmark Azek PVC Decking,TIMBERTECH,,Parksite (6151),The AZEK Company,TIMBERTECH®,Vintage Collection®,AGB15516FW,Building Materials > Decking & Railing > Composite & PVC Decking > Deck Boards & Fascia,"The Azek Company Timbertech, 1X6, 16' French White Oak Groov, Landmark Azek Pvc",1X6-16' FRENCH WHITE OAK GROOV -,Timbertech® Agb15516Fw 1X6-16' French White Oak Groov - Landmark Azek Pvc Decking,"TIMBERTECH®, 1x6-16' French White Oak Groov - Landmark Azek PVC Decking, Part Number: AGB15516FW, Dimensions: 1 in x 6-16 in, Finish / Color: White, Material: PVC, Product Line / Series: Landmark Collection",Timbertech® Agb15516Fw 1X6-16' French White Oak Groov - Landmark Azek Pvc Decking,"TIMBERTECH®, 1x6-16' French White Oak Groov - Landmark Azek PVC Decking, Part Number: AGB15516FW, Dimensions: 1 in x 6-16 in, Finish / Color: White, Material: PVC, Product Line / Series: Landmark Collection",Dimensions: 1 in x 6-16 in,Finish / Color: White,Material: PVC,Product Line / Series: Landmark Collection,,,Deck Boards & Fascia,Dimensions,1 in x 6-16 in,,Finish / Color,White,,Material,PVC,,Product Line / Series,Landmark Collection,30151508,,1,EA,TIMBERTECH_AGB15516FW.jpg,TIMBERTECH_AGB15516FW_1.jpg,TIMBERTECH_AGB15516FW_2.jpg,TIMBERTECH_AGB15516FW_3.jpg,TIMBERTECH_AGB15516FW_4.jpg,TIMBERTECH_AGB15516FW_Specification_Sheet.pdf,No,Yes
,AGB15520FW,Building Materials,Decking & Railing,Composite & PVC Decking,AGB15520FW,AGB15520FW,1x6-20' French White Oak Groov - Landmark Azek PVC Decking,TIMBERTECH,,Parksite (6151),The AZEK Company,TIMBERTECH®,Vintage Collection®,AGB15520FW,Building Materials > Decking & Railing > Composite & PVC Decking > Deck Boards & Fascia,"The Azek Company Timbertech, 1X6, 20' French White Oak Groov, Landmark Azek Pvc",1X6-20' FRENCH WHITE OAK GROOV -,Timbertech® Agb15520Fw 1X6-20' French White Oak Groov - Landmark Azek Pvc Decking,"TIMBERTECH®, 1x6-20' French White Oak Groov - Landmark Azek PVC Decking, Part Number: AGB15520FW, Dimensions: 1 in x 6-20 in, Finish / Color: White, Material: PVC, Product Line / Series: Landmark Collection",Timbertech® Agb15520Fw 1X6-20' French White Oak Groov - Landmark Azek Pvc Decking,"TIMBERTECH®, 1x6-20' French White Oak Groov - Landmark Azek PVC Decking, Part Number: AGB15520FW, Dimensions: 1 in x 6-20 in, Finish / Color: White, Material: PVC, Product Line / Series: Landmark Collection",Dimensions: 1 in x 6-20 in,Finish / Color: White,Material: PVC,Product Line / Series: Landmark Collection,,,Deck Boards & Fascia,Dimensions,1 in x 6-20 in,,Finish / Color,White,,Material,PVC,,Product Line / Series,Landmark Collection,30151508,,1,EA,TIMBERTECH_AGB15520FW.jpg,TIMBERTECH_AGB15520FW_1.jpg,TIMBERTECH_AGB15520FW_2.jpg,TIMBERTECH_AGB15520FW_3.jpg,TIMBERTECH_AGB15520FW_4.jpg,TIMBERTECH_AGB15520FW_Specification_Sheet.pdf,No,Yes
,ADCB15516BS,Building Materials,Decking & Railing,Composite & PVC Decking,ADCB15516BS,ADCB15516BS,1x6-16' Brownstone Sq Edge - Harvest Azek PVC Decking,TIMBERTECH,,Parksite (6151),The AZEK Company,TIMBERTECH®,Vintage Collection®,ADCB15516BS,Building Materials > Decking & Railing > Composite & PVC Decking > Deck Boards & Fascia,"The Azek Company Timbertech, 1X6, 16' Brownstone Sq Edge, Harvest Azek Pvc",1X6-16' BROWNSTONE SQ EDGE - HARVEST,Timbertech® Adcb15516Bs 1X6-16' Brownstone Sq Edge - Harvest Azek Pvc Decking,"TIMBERTECH®, 1x6-16' Brownstone Sq Edge - Harvest Azek PVC Decking, Part Number: ADCB15516BS, Dimensions: 1 in x 6-16 in, Material: PVC, Product Line / Series: Harvest Collection",Timbertech® Adcb15516Bs 1X6-16' Brownstone Sq Edge - Harvest Azek Pvc Decking,"TIMBERTECH®, 1x6-16' Brownstone Sq Edge - Harvest Azek PVC Decking, Part Number: ADCB15516BS, Dimensions: 1 in x 6-16 in, Material: PVC, Product Line / Series: Harvest Collection",Dimensions: 1 in x 6-16 in,Material: PVC,Product Line / Series: Harvest Collection,,,,Deck Boards & Fascia,Dimensions,1 in x 6-16 in,,Material,PVC,,Product Line / Series,Harvest Collection,,,,30151508,,1,EA,TIMBERTECH_ADCB15516BS.jpg,TIMBERTECH_ADCB15516BS_1.jpg,TIMBERTECH_ADCB15516BS_2.jpg,TIMBERTECH_ADCB15516BS_3.jpg,TIMBERTECH_ADCB15516BS_4.jpg,TIMBERTECH_ADCB15516BS_Specification_Sheet.pdf,No,Yes
,ADCB15520BS,Building Materials,Decking & Railing,Composite & PVC Decking,ADCB15520BS,ADCB15520BS,1x6-20' Brownstone Sq Edge - Harvest Azek PVC Decking,TIMBERTECH,,Parksite (6151),The AZEK Company,TIMBERTECH®,Vintage Collection®,ADCB15520BS,Building Materials > Decking & Railing > Composite & PVC Decking > Deck Boards & Fascia,"The Azek Company Timbertech, 1X6, 20' Brownstone Sq Edge, Harvest Azek Pvc",1X6-20' BROWNSTONE SQ EDGE - HARVEST,Timbertech® Adcb15520Bs 1X6-20' Brownstone Sq Edge - Harvest Azek Pvc Decking,"TIMBERTECH®, 1x6-20' Brownstone Sq Edge - Harvest Azek PVC Decking, Part Number: ADCB15520BS, Dimensions: 1 in x 6-20 in, Material: PVC, Product Line / Series: Harvest Collection",Timbertech® Adcb15520Bs 1X6-20' Brownstone Sq Edge - Harvest Azek Pvc Decking,"TIMBERTECH®, 1x6-20' Brownstone Sq Edge - Harvest Azek PVC Decking, Part Number: ADCB15520BS, Dimensions: 1 in x 6-20 in, Material: PVC, Product Line / Series: Harvest Collection",Dimensions: 1 in x 6-20 in,Material: PVC,Product Line / Series: Harvest Collection,,,,Deck Boards & Fascia,Dimensions,1 in x 6-20 in,,Material,PVC,,Product Line / Series,Harvest Collection,,,,30151508,,1,EA,TIMBERTECH_ADCB15520BS.jpg,TIMBERTECH_ADCB15520BS_1.jpg,TIMBERTECH_ADCB15520BS_2.jpg,TIMBERTECH_ADCB15520BS_3.jpg,TIMBERTECH_ADCB15520BS_4.jpg,TIMBERTECH_ADCB15520BS_Specification_Sheet.pdf,No,Yes
,ADCB15516SG,Building Materials,Decking & Railing,Composite & PVC Decking,ADCB15516SG,ADCB15516SG,1x6-16' Slate Gray Sq Edge - Harvest Azek PVC Decking,TIMBERTECH,,Parksite (6151),The AZEK Company,TIMBERTECH®,Vintage Collection®,ADCB15516SG,Building Materials > Decking & Railing > Composite & PVC Decking > Deck Boards & Fascia,"The Azek Company Timbertech, 1X6, 16' Slate Gray Sq Edge, Harvest Azek Pvc",1X6-16' SLATE GRAY SQ EDGE - HARVEST,Timbertech® Adcb15516Sg 1X6-16' Slate Gray Sq Edge - Harvest Azek Pvc Decking,"TIMBERTECH®, 1x6-16' Slate Gray Sq Edge - Harvest Azek PVC Decking, Part Number: ADCB15516SG, Dimensions: 1 in x 6-16 in, Finish / Color: Gray, Material: PVC, Product Line / Series: Harvest Collection",Timbertech® Adcb15516Sg 1X6-16' Slate Gray Sq Edge - Harvest Azek Pvc Decking,"TIMBERTECH®, 1x6-16' Slate Gray Sq Edge - Harvest Azek PVC Decking, Part Number: ADCB15516SG, Dimensions: 1 in x 6-16 in, Finish / Color: Gray, Material: PVC, Product Line / Series: Harvest Collection",Dimensions: 1 in x 6-16 in,Finish / Color: Gray,Material: PVC,Product Line / Series: Harvest Collection,,,Deck Boards & Fascia,Dimensions,1 in x 6-16 in,,Finish / Color,Gray,,Material,PVC,,Product Line / Series,Harvest Collection,30151508,,1,EA,TIMBERTECH_ADCB15516SG.jpg,TIMBERTECH_ADCB15516SG_1.jpg,TIMBERTECH_ADCB15516SG_2.jpg,TIMBERTECH_ADCB15516SG_3.jpg,TIMBERTECH_ADCB15516SG_4.jpg,TIMBERTECH_ADCB15516SG_Specification_Sheet.pdf,No,Yes
,ADCB15520SG,Building Materials,Decking & Railing,Composite & PVC Decking,ADCB15520SG,ADCB15520SG,1x6-20' Slate Gray Sq Edge - Harvest Azek PVC Decking,TIMBERTECH,,Parksite (6151),The AZEK Company,TIMBERTECH®,Vintage Collection®,ADCB15520SG,Building Materials > Decking & Railing > Composite & PVC Decking > Deck Boards & Fascia,"The Azek Company Timbertech, 1X6, 20' Slate Gray Sq Edge, Harvest Azek Pvc",1X6-20' SLATE GRAY SQ EDGE - HARVEST,Timbertech® Adcb15520Sg 1X6-20' Slate Gray Sq Edge - Harvest Azek Pvc Decking,"TIMBERTECH®, 1x6-20' Slate Gray Sq Edge - Harvest Azek PVC Decking, Part Number: ADCB15520SG, Dimensions: 1 in x 6-20 in, Finish / Color: Gray, Material: PVC, Product Line / Series: Harvest Collection",Timbertech® Adcb15520Sg 1X6-20' Slate Gray Sq Edge - Harvest Azek Pvc Decking,"TIMBERTECH®, 1x6-20' Slate Gray Sq Edge - Harvest Azek PVC Decking, Part Number: ADCB15520SG, Dimensions: 1 in x 6-20 in, Finish / Color: Gray, Material: PVC, Product Line / Series: Harvest Collection",Dimensions: 1 in x 6-20 in,Finish / Color: Gray,Material: PVC,Product Line / Series: Harvest Collection,,,Deck Boards & Fascia,Dimensions,1 in x 6-20 in,,Finish / Color,Gray,,Material,PVC,,Product Line / Series,Harvest Collection,30151508,,1,EA,TIMBERTECH_ADCB15520SG.jpg,TIMBERTECH_ADCB15520SG_1.jpg,TIMBERTECH_ADCB15520SG_2.jpg,TIMBERTECH_ADCB15520SG_3.jpg,TIMBERTECH_ADCB15520SG_4.jpg,TIMBERTECH_ADCB15520SG_Specification_Sheet.pdf,No,Yes
,AGB15512BS,Building Materials,Decking & Railing,Composite & PVC Decking,AGB15512BS,AGB15512BS,1x6-12' Brownstone Grooved - Harvest Azek PVC Decking,TIMBERTECH,,Parksite (6151),The AZEK Company,TIMBERTECH®,Vintage Collection®,AGB15512BS,Building Materials > Decking & Railing > Composite & PVC Decking > Deck Boards & Fascia,"The Azek Company Timbertech, 1X6, 12' Brownstone Grooved, Harvest Azek Pvc",1X6-12' BROWNSTONE GROOVED - HARVEST,Timbertech® Agb15512Bs 1X6-12' Brownstone Grooved - Harvest Azek Pvc Decking,"TIMBERTECH®, 1x6-12' Brownstone Grooved - Harvest Azek PVC Decking, Part Number: AGB15512BS, Dimensions: 1 in x 6-12 in, Material: PVC, Product Line / Series: Harvest Collection",Timbertech® Agb15512Bs 1X6-12' Brownstone Grooved - Harvest Azek Pvc Decking,"TIMBERTECH®, 1x6-12' Brownstone Grooved - Harvest Azek PVC Decking, Part Number: AGB15512BS, Dimensions: 1 in x 6-12 in, Material: PVC, Product Line / Series: Harvest Collection",Dimensions: 1 in x 6-12 in,Material: PVC,Product Line / Series: Harvest Collection,,,,Deck Boards & Fascia,Dimensions,1 in x 6-12 in,,Material,PVC,,Product Line / Series,Harvest Collection,,,,30151508,,1,EA,TIMBERTECH_AGB15512BS.jpg,TIMBERTECH_AGB15512BS_1.jpg,TIMBERTECH_AGB15512BS_2.jpg,TIMBERTECH_AGB15512BS_3.jpg,TIMBERTECH_AGB15512BS_4.jpg,TIMBERTECH_AGB15512BS_Specification_Sheet.pdf,No,Yes
,AGB15516BS,Building Materials,Decking & Railing,Composite & PVC Decking,AGB15516BS,AGB15516BS,1x6-16' Brownstone Grooved - Harvest Azek PVC Decking,TIMBERTECH,,Parksite (6151),The AZEK Company,TIMBERTECH®,Vintage Collection®,AGB15516BS,Building Materials > Decking & Railing > Composite & PVC Decking > Deck Boards & Fascia,"The Azek Company Timbertech, 1X6, 16' Brownstone Grooved, Harvest Azek Pvc",1X6-16' BROWNSTONE GROOVED - HARVEST,Timbertech® Agb15516Bs 1X6-16' Brownstone Grooved - Harvest Azek Pvc Decking,"TIMBERTECH®, 1x6-16' Brownstone Grooved - Harvest Azek PVC Decking, Part Number: AGB15516BS, Dimensions: 1 in x 6-16 in, Material: PVC, Product Line / Series: Harvest Collection",Timbertech® Agb15516Bs 1X6-16' Brownstone Grooved - Harvest Azek Pvc Decking,"TIMBERTECH®, 1x6-16' Brownstone Grooved - Harvest Azek PVC Decking, Part Number: AGB15516BS, Dimensions: 1 in x 6-16 in, Material: PVC, Product Line / Series: Harvest Collection",Dimensions: 1 in x 6-16 in,Material: PVC,Product Line / Series: Harvest Collection,,,,Deck Boards & Fascia,Dimensions,1 in x 6-16 in,,Material,PVC,,Product Line / Series,Harvest Collection,,,,30151508,,1,EA,TIMBERTECH_AGB15516BS.jpg,TIMBERTECH_AGB15516BS_1.jpg,TIMBERTECH_AGB15516BS_2.jpg,TIMBERTECH_AGB15516BS_3.jpg,TIMBERTECH_AGB15516BS_4.jpg,TIMBERTECH_AGB15516BS_Specification_Sheet.pdf,No,Yes
,AGB15520BS,Building Materials,Decking & Railing,Composite & PVC Decking,AGB15520BS,AGB15520BS,1x6-20' Brownstone Grooved - Harvest Azek PVC Decking,TIMBERTECH,,Parksite (6151),The AZEK Company,TIMBERTECH®,Vintage Collection®,AGB15520BS,Building Materials > Decking & Railing > Composite & PVC Decking > Deck Boards & Fascia,"The Azek Company Timbertech, 1X6, 20' Brownstone Grooved, Harvest Azek Pvc",1X6-20' BROWNSTONE GROOVED - HARVEST,Timbertech® Agb15520Bs 1X6-20' Brownstone Grooved - Harvest Azek Pvc Decking,"TIMBERTECH®, 1x6-20' Brownstone Grooved - Harvest Azek PVC Decking, Part Number: AGB15520BS, Dimensions: 1 in x 6-20 in, Material: PVC, Product Line / Series: Harvest Collection",Timbertech® Agb15520Bs 1X6-20' Brownstone Grooved - Harvest Azek Pvc Decking,"TIMBERTECH®, 1x6-20' Brownstone Grooved - Harvest Azek PVC Decking, Part Number: AGB15520BS, Dimensions: 1 in x 6-20 in, Material: PVC, Product Line / Series: Harvest Collection",Dimensions: 1 in x 6-20 in,Material: PVC,Product Line / Series: Harvest Collection,,,,Deck Boards & Fascia,Dimensions,1 in x 6-20 in,,Material,PVC,,Product Line / Series,Harvest Collection,,,,30151508,,1,EA,TIMBERTECH_AGB15520BS.jpg,TIMBERTECH_AGB15520BS_1.jpg,TIMBERTECH_AGB15520BS_2.jpg,TIMBERTECH_AGB15520BS_3.jpg,TIMBERTECH_AGB15520BS_4.jpg,TIMBERTECH_AGB15520BS_Specification_Sheet.pdf,No,Yes
,AGB15512SG,Building Materials,Decking & Railing,Composite & PVC Decking,AGB15512SG,AGB15512SG,1x6-12' Slate Gray Grooved - Harvest Azek PVC Decking,TIMBERTECH,,Parksite (6151),The AZEK Company,TIMBERTECH®,Vintage Collection®,AGB15512SG,Building Materials > Decking & Railing > Composite & PVC Decking > Deck Boards & Fascia,"The Azek Company Timbertech, 1X6, 12' Slate Gray Grooved, Harvest Azek Pvc",1X6-12' SLATE GRAY GROOVED - HARVEST,Timbertech® Agb15512Sg 1X6-12' Slate Gray Grooved - Harvest Azek Pvc Decking,"TIMBERTECH®, 1x6-12' Slate Gray Grooved - Harvest Azek PVC Decking, Part Number: AGB15512SG, Dimensions: 1 in x 6-12 in, Finish / Color: Gray, Material: PVC, Product Line / Series: Harvest Collection",Timbertech® Agb15512Sg 1X6-12' Slate Gray Grooved - Harvest Azek Pvc Decking,"TIMBERTECH®, 1x6-12' Slate Gray Grooved - Harvest Azek PVC Decking, Part Number: AGB15512SG, Dimensions: 1 in x 6-12 in, Finish / Color: Gray, Material: PVC, Product Line / Series: Harvest Collection",Dimensions: 1 in x 6-12 in,Finish / Color: Gray,Material: PVC,Product Line / Series: Harvest Collection,,,Deck Boards & Fascia,Dimensions,1 in x 6-12 in,,Finish / Color,Gray,,Material,PVC,,Product Line / Series,Harvest Collection,30151508,,1,EA,TIMBERTECH_AGB15512SG.jpg,TIMBERTECH_AGB15512SG_1.jpg,TIMBERTECH_AGB15512SG_2.jpg,TIMBERTECH_AGB15512SG_3.jpg,TIMBERTECH_AGB15512SG_4.jpg,TIMBERTECH_AGB15512SG_Specification_Sheet.pdf,No,Yes
